qid,question_text,target
028751eb08b81ef8a27a,Why do progressive Democrats believe that the Federal Government should run our lives?,1
028808297c00a2598abc,"Why are there so many anti Trump, anti gun ads in Quora? Is Quora subtlety pushing leftists agendas just like the Msm?",1
02882cd13858edc55fb4,"Why sex is related to morality when it comes to women? I don't support promiscuity, but why men judge women who have had sex when they had a relationship or relationships?",1
02888964865f16594e2e,Why would you ask an Asian person about black people's feelings about Farrakan?,1
028966b0c2f049661631,Where can I download a cracked version of Bitdefender Internet Security 2016?,1
028a4a31acc5633b47d0,Is Quora biased about who uses the site? I have had my answers collapsed and even been suspended because I don't always indent when I copy and paste from the Bible.,1
028ab03d0ca82d408e9a,Some of your Quora people are either very anti Obama or pro Trump sadly. Why?,1
028bb51df5fa4845ac75,Why does it bother Jews that some people think they rule the world?,1
028bd2130ff71b9b39b6,"Why do people tolerate it when cats torture their prey, yet get all worked up over a human exhibiting zoosadism?",1
028c5ddb502a3a4a61c9,"As a libertarian, what would you like to tell Republicans?",1
028d6a5195c37eba026c,How can i stop Quora from sending me 5 billion questions about Marvel-movies? I don't watch Marvel-movies.,1
0290e1531680fd026d92,Do Mormons really believe that if they are faithful they will become gods ruling their own universe? Are they going to repeat on those universe the same crazy evil system that we have here?,1
029117f0fc4c5511080f,Which will be a better man: âChopper of Republic of Anzakistanâ or an âAsian kniferâ?,1
0292ce3a91602125d0ec,"M gf's family are Waris (Brazilian cannibal tribe). My question is, what's the best way to prepare human meat? I have to prepare/lead a family dinner.",1
029336e3d4c20f93337e,Why are there at least 19 stories about Turkey in this issue? Is Quora a Turkish propaganda outlet? I am about to cancel my subscription. It's obvious Turkish people are planting questions so that they can answer them any way they like. Nice gimmick.,1
029361f351ab9af80877,"When somebody is voting for Donald Trump just because they don't like Hilary Clinton, what does it say about them that they prefer a bigot?",1
02937fe418c461d8e186,Why do most Muslims judge other people by their religion first?,1
02950dde4d2de07dd1b9,Will you fucking unsubscribe me right NOW?,1
0296aff8dd0f514917a7,"Brahmin girl, Muslim girl or doctor girl, who would you marry irrespective of their character?",1
0297297c20b35a4ca4c1,Is it true that a true Muslim can never be a good human?,1
029746220ec5be3e2184,Why has Apple abandoned personal computing?,1
02981bee78721ee3bf0c,What is a relation between Muslims and terrorists?,1
0298b634b2671b1faab3,Why is China detaining the wives of Pakistani nationals and sending them to correction centers?,1
0298d222156ad2f0bc36,Why is it so that most of the Malayalees in the world learn foreign languages much faster than any other native person?,1
029a9c1bb7543096e6bd,Why do some people get angry when Palestinian terrorists get shot? Don't they realize Palestinians crave martyrdom and WANT to die?,1
029b0234787b2cd6d229,Should H. Clinton go to jail for financing Russia in the propaganda during the election. Lie about Trump doing business their leader Putin she sold 20% of USA uranium?,1
029b27d1c774dd36c40d,Why do Indians not gives a shit on Pakistan?,1
029bac11a6704d50e5c1,What does Robert Mueller think of the fact that the House Intelligence Committee finds no evidence of collusion? Does he think at all?,1
029cd0f1c3829c83b8c0,Is it true that women in reality don't want sex? Do they just pretend to want sex so that the men they want to entangle think they are hot?,1
029d9c94652a01485a85,Do liberals believe that pleasure about anything is always healthy?,1
029ddd74ffe2dadcb47b,Is it really animal cruelty/abuse if my dog has sex with me? Is it abuse to me? He is an adult Corman Shepherd (3yo) and does not seem hurt or bothered at all. We are both fine and happy after as well.,1
029e12447aee91d6b41d,Why IAS officers are one of the strongly hated community on Quora?,1
029f344849ab8b71dde3,Why has Britain not had any more prime ministers since William Churchill?,1
029f5350e6f851ea2263,Why do blacks ruin neighborhoods?,1
029f77aa19abec6a1525,"Why are our American Indians (Cherokee, Sioux, Apacheâ¦) are so suppressed in opportunities in their own mother land?",1
029f9c3d65c827bf77bd,Why do all Balkan people hate Kosovo Albanians?,1
02a034c927549f4bbcd4,Why do women smell worse than men when they fart?,1
02a213c6f9ae0be807d2,How often do vegans bathe?,1
02a272f0e36b79653d0c,"Why should I get mad at Russia? No matter whether Trump or Clinton got in office, Obamacare would still be broken.",1
02a2ee19cd0a103282ae,Indian culture says that we should not beat girls but when its intolerable should we use our hands?,1
02a41246bd49ea6835d2,Will President Trump not only make America great again but maybe also the world?,1
02a46fc1de23092d19e8,How can I scuduse my sister to sex with me?,1
02a4a81f66454a694280,Why were we so worried about the Jewish genocide but never stopped the genocide in Rwanda?,1
02a73b38987f50416302,"How do radical feminists propose to ensure the survival of the human race if ""All PIV sex is rape""?",1
02a87c54164f75169ce0,"If the trolls had not invented atheism, would Hollywood have invented it?",1
02a89e3eee3516d78f48,How did astronauts survive the Van Allen radiation belt melting their entire bodies?,1
02a8bac0eb921e5a432c,"Do any moderate democrats still remain, or have they all been shouted down into submission by the liberal progressives?",1
02a9ac28620ba21bbbcd,"In Islam, why does god want people to be sleep deprived? (fajr prayer times)",1
02a9d4b5eb9d91dc162e,Why does China always threat other countries? Do they think they are smarter than others?,1
02a9d5074ceef06b00b6,Are Albanians more racist than other people in the region?,1
02a9d74fc126ddf8b941,"Will I be considered a traitor if I don't watch Baahubali 2, or an anti-nationalist if I missed the first part?",1
02aa1ac365531d025886,Do all women tell lies?,1
02aacc6a2db4325b4788,"After America nukes Russia, how will it clean up all the dead bodies afterward?",1
02ab015cc81c2b3190ad,"Why is the US (particularly Obama) reluctant to interfere the Middle East chaos (Syrian Civil War and ISIS) which will affect its oil supply, just like it started Gulf War?",1
02ac2e75a91700d8476b,If Trump was waterboarded would he be able to tell the truth?,1
02ac6e335844500c8bdb,"Why does the Jews not given a part of Germany, taking into consideration that it was the Germans who exterminate them?",1
02ac76e08d92c5aaabc9,Why do New Englanders dislike Connecticut and feel it's not part of New England?,1
02ae698a9b5ea2f7a121,Why do girls like kicking boys in the nuts so?,1
02b0b102dbe7add3769c,Is it true that the Israel Jews become cruel with Arab Palestinian because of the unfinished revenge of the Holocaust in the past a few years ago?,1
02b1d9dd2f848cde7f61,Why are black people awesome?,1
02b36aeac687c47328b6,Why does girl play with boys feeling?,1
02b3f7b67a69df163c3e,Why do guys treat women who are good to them like crap?,1
02b3f92e78593f4839e5,If Islamic slavery was not race based why do people say Arab Muslims are more racist than white Europeans?,1
02b40d32620d1a745b80,Is it true that Mainstream Media are trying to normalize pedophilia?,1
02b4fa1181b9cdcaf4ae,How do I masturbate by sitting beside a girl without getting caught?,1
02b5511544a332649212,What are the skills that makes Americans more successful than Indians in all the sectors?,1
02b6acf1797056345bd5,Are Donald Trump supporters the least educated folks in the United States?,1
02b73112e6fe441b9777,"Which to Democrats dislike more, white people or Israel?",1
02b80be7caaba801d5c9,Should Donald Trump have sent planes or ships loaded down with pallets of cash to North Korea like Obama did with Iran?,1
02b89ccf8b454385a7a9,Is there a catalog of everything in the Whitehouse to make sure the Obama's don't steal anything when they leave?,1
02b91eb48b258eec7a1d,What is below the underworld? I found a tunnel that leads to space below the actual underworld.,1
02b93036e8bf70443a97,Why do liberals want to turn America into the socialist shithole known as Europe?,1
02b9e778dd6bab568e79,What if every black kid was conceived in prison?,1
02bb33b6a2dfe6f824f6,"In 2000 years, will the diaspora Palestinians be considered indigenous to Israel/Palestine (displacing the Jews), in the same way that Jews displaced the Canaanites 2000 years ago?",1
02bb4d6ccff20280f351,Youâd have to be mentally ill to be a conservative. Does this mean we can cure conservatives to make them liberals?,1
02bbf84074a1e8d136c4,Why do many westerners neglect morality and think homosexuality is right?,1
02bcb3e7dea6806efa54,Why do Asians get great grades but Filipinos seem average?,1
02bd029bacadd9a4190f,Does Kim Jong-Un have ties with the North Korean regime?,1
02bd2b899583bd84e28b,Are Narendra Modi and Mohan Bhagwat gay?,1
02befc4600d4adfc9a19,"How many Europeans did the Muslims kill in battle, murder, enslave, and kill by starvation?",1
02bf1092c73dd035fa1c,By which act a girl from OBC (non-creamy layer) be eligible for reservation after marrying a Brahmin (OC) boy?,1
02bf64f79ca95be91746,Why are tenured professors such jerks?,1
02bf790fe55ce2521370,Are Romanians and Bulgarians the most hated Europeans in Western Europe?,1
02c1db26ee0c5968dcdd,My penis is stuck in a washer machine. How do I get it out?,1
02c310d26695393d3356,"Will something be done about gun control? Is it not stupid that citizens are still allowed to buy guns for ""protection""? To you who agree with gun control, what can be done about the people who canât use a gun for the right purpose?",1
02c38908e0e7dd108b13,Why do white guys prefer the boobs of a woman rather than her buttocks?,1
02c3daeaee8e75389cb6,Why do millions of people leave the comfort of their homeland as first class citizens and migrate to the U.S. to be treated as a minority?,1
02c4e3f13802f56502fa,How come 100 million Chinese were enslaved by 1 million Manchus for 300 years?,1
02c4e7f823afbac6c002,Why do Indian men like western white women who wear very short and revealing clothes?,1
02c533111caa63f85320,Why Hindus are not considered a potential vote bank?,1
02c732c70966e12d6604,Why does Hilary Clinton dress like a man?,1
02c78c5dad1ca2d5e5c9,"Me, my son, my daughter, and husband will wait till there 18 to have group sex. Wired or what?",1
